"","y0","A","x0","b","lp__","subjid","better_side_s"
"1",0.0270993779238942,0.900049322167294,3.09950278448105,5.60122056988125,-3413.19669090817,2077,"Low"
"2",0.0250232330292815,0.909858465061718,3.10063778792831,5.12663202537923,-3413.533510155,2077,"Low"
"3",0.034967016930163,0.903061689644372,3.11121359643887,5.49336410618319,-3414.5117228737,2077,"Low"
"4",0.0275303905332544,0.90359260104697,3.08682643867445,5.19820321381464,-3415.9127394919,2077,"Low"
"5",0.0277851360422528,0.896628430938778,3.10294906260517,5.42237535957736,-3413.1290898905,2077,"Low"
"6",0.0290193685735354,0.889782058431965,3.08883653119224,5.24411187289995,-3416.47730699171,2077,"Low"
"7",0.0288732262133264,0.895621869221821,3.10534931347264,5.41055276060107,-3413.3679208164,2077,"Low"
"8",0.0261567416265334,0.904216689151732,3.08572617655188,5.36707500801217,-3414.55315383577,2077,"Low"
"9",0.0213231631643233,0.910686875911719,3.08855229513104,5.54644123506367,-3416.11857540908,2077,"Low"
"10",0.0317523167110009,0.901871197339586,3.09309934448931,5.44540750481314,-3414.63019811331,2077,"Low"
"11",0.025977474724277,0.91176871142505,3.09276262187203,5.37691268703423,-3414.00443647901,2077,"Low"
"12",0.0240444279215215,0.906921324148274,3.09526200026368,5.48804551863688,-3413.44971768388,2077,"Low"
"13",0.025822725369796,0.916806128645983,3.1129797358376,5.03699986202152,-3413.93775149728,2077,"Low"
"14",0.0301987890049119,0.902811246924485,3.09470232115075,5.39739542891377,-3413.66557261289,2077,"Low"
"15",0.0255196396705205,0.911338567190217,3.11143815708284,5.38750386690579,-3413.1654989532,2077,"Low"
"16",0.0253054791790535,0.922553621258024,3.10940671052551,5.00145116082216,-3414.53056964442,2077,"Low"
"17",0.0251960868590428,0.917520423947059,3.1124831776308,5.3186486401442,-3413.28858809595,2077,"Low"
"18",0.0200747608030824,0.929033309347895,3.11105680889833,4.85790250079951,-3416.10154518964,2077,"Low"
"19",0.0226650733897587,0.905425883243306,3.09567360723629,5.32625169373391,-3413.53988140605,2077,"Low"
"20",0.0251316031777616,0.896269234248804,3.08601338218906,5.72362284798338,-3415.33717787641,2077,"Low"
"21",0.0245336307996343,0.909213640680564,3.09680598605724,5.10078367841032,-3414.20179534337,2077,"Low"
"22",0.022678625775074,0.908585902913881,3.1018670198662,5.31230992943281,-3413.35955828365,2077,"Low"
"23",0.0317791433683791,0.905443382831051,3.09633265359165,5.42271599681994,-3414.61158650243,2077,"Low"
"24",0.0252900302062358,0.927795717868076,3.10631580645492,4.9951181242963,-3416.11571566501,2077,"Low"
"25",0.027542294839614,0.899026387596968,3.10455980793803,5.31403236302303,-3413.24634750918,2077,"Low"
"26",0.0261994188065446,0.891194351011138,3.09147091755325,5.65021297447223,-3414.44219093069,2077,"Low"
"27",0.0252272503072493,0.904389036346583,3.09333135125728,5.48129294730035,-3413.16848592122,2077,"Low"
"28",0.028280318427604,0.920765726547782,3.1086684923137,5.06210756210993,-3415.09833939262,2077,"Low"
"29",0.0268701522238031,0.902718192538345,3.09751157676494,5.49859680208066,-3412.69418953061,2077,"Low"
"30",0.0263860904660786,0.928348697854325,3.11686555152909,5.04429935119558,-3415.2173380197,2077,"Low"
"31",0.0234269135731817,0.913242470537362,3.09462697302731,5.49730939179441,-3414.57671311597,2077,"Low"
"32",0.0272693881106717,0.89555579776753,3.09569967641374,5.69021847182618,-3413.90890320725,2077,"Low"
"33",0.0307599144497363,0.902091750090766,3.12778829065738,5.43763311457633,-3417.20433444154,2077,"Low"
"34",0.0212769031752376,0.91151885074286,3.09910164596904,5.21307393571206,-3413.83865038409,2077,"Low"
"35",0.0324054945767873,0.898266756952719,3.10153417996638,5.63076761998435,-3413.58520964712,2077,"Low"
"36",0.0265288666006998,0.915569617904833,3.1078974222823,5.2812356586955,-3412.79504573846,2077,"Low"
"37",0.0269137705424288,0.910105873810978,3.10793510151064,5.22954807484791,-3412.64672354602,2077,"Low"
"38",0.0295472018825407,0.896038286786983,3.0934932145485,5.88511895130078,-3415.78035532308,2077,"Low"
"39",0.0306981841529474,0.915484631876566,3.10725924097873,5.33704270677737,-3414.49555535302,2077,"Low"
"40",0.0302773594535685,0.897646992973921,3.09218498899757,5.55365844569076,-3413.56922828086,2077,"Low"
"41",0.0285409869588728,0.900889593015982,3.09444302038393,5.55835322521239,-3413.11643237436,2077,"Low"
"42",0.0362629653778448,0.89124989162986,3.10285179226007,5.65162582688751,-3414.93389846709,2077,"Low"
"43",0.0305619612237526,0.910106404839314,3.10948530806009,5.40413556266599,-3413.18840043671,2077,"Low"
"44",0.0345165988461358,0.887821720062611,3.09116503784628,5.55364737008392,-3415.38739690891,2077,"Low"
"45",0.0280820979110158,0.916051463850546,3.10695507678786,5.58206224582376,-3415.43585897886,2077,"Low"
"46",0.0242721290830455,0.906406933353023,3.09411380885558,5.52340169653105,-3413.65956085465,2077,"Low"
"47",0.0351810432729572,0.889633354380366,3.09720653643287,5.60355591428208,-3414.73022619254,2077,"Low"
"48",0.0295865849147981,0.914481300932383,3.11135500637635,5.40837753660124,-3413.64507184898,2077,"Low"
"49",0.0227831785048286,0.914538478543563,3.10549557679982,5.44044688495868,-3414.18181190404,2077,"Low"
"50",0.0341151452228574,0.889361788967178,3.08880536017789,5.96152139117283,-3417.44365265472,2077,"Low"
"51",0.0322119967162389,0.882035197880582,3.11174983543235,5.63567752636291,-3417.75290692635,2077,"Low"
"52",0.0265020198134975,0.90122900032647,3.09344388674666,5.37233489730089,-3413.00117775999,2077,"Low"
"53",0.0247260261527089,0.914169839414068,3.11684474343045,4.95630305340655,-3415.67624967795,2077,"Low"
"54",0.0298719316317923,0.904122713957603,3.10938658972097,5.46402153975229,-3412.76542877772,2077,"Low"
"55",0.0306955844447681,0.905141875210147,3.10450528322396,5.60397655219646,-3413.6217440217,2077,"Low"
"56",0.0327514072260785,0.891522008913706,3.10546081560229,5.4947015575622,-3413.84596402701,2077,"Low"
"57",0.0209005410787667,0.892450622790412,3.08243511596321,5.4829016091529,-3417.32416304534,2077,"Low"
"58",0.0224665273547939,0.911123531451182,3.10133670514543,5.10443170532098,-3413.96147993165,2077,"Low"
"59",0.03164436690934,0.90258416807363,3.09669972394092,5.43927629854435,-3413.91123031054,2077,"Low"
"60",0.0223113198892064,0.914460499965263,3.11037441375888,5.21454468705408,-3413.80285054217,2077,"Low"
"61",0.0285436891831597,0.902365436186242,3.10281396019555,5.30705975266657,-3412.73559529901,2077,"Low"
"62",0.0302020639197851,0.927255844243544,3.13010304240144,5.02582737430226,-3417.19083869313,2077,"Low"
"63",0.0247248275048013,0.909241354726934,3.09022485714974,5.32750230124075,-3413.87784932597,2077,"Low"
"64",0.0286813246002222,0.907908575231733,3.11073848176583,5.30518444960761,-3412.6609678679,2077,"Low"
"65",0.0299153329160297,0.895531422263033,3.09086049968579,5.27507272307472,-3415.10807151147,2077,"Low"
"66",0.0225120581991102,0.908675594375711,3.10963966728062,4.88734782977672,-3418.11335739416,2077,"Low"
"67",0.0299288203797612,0.910157928915618,3.11700582645214,5.33692863240461,-3413.3358476869,2077,"Low"
"68",0.0218640800949895,0.916513528983227,3.10299405340151,5.2828021951198,-3413.58822731028,2077,"Low"
"69",0.0290319219851049,0.894581759587619,3.10433907931251,5.40788844813432,-3413.46683996269,2077,"Low"
"70",0.0340366473604384,0.899982502689447,3.10419506223736,5.65626188045291,-3414.48545444236,2077,"Low"
"71",0.0350760672771372,0.898583796812956,3.10447636662692,5.65294059147998,-3414.79322917135,2077,"Low"
"72",0.0237921591663845,0.915702350061439,3.10050793297426,5.38097732205591,-3413.5142161275,2077,"Low"
"73",0.0181058323617573,0.915786096419841,3.10610373473186,5.09984086908702,-3416.40088368547,2077,"Low"
"74",0.0282970429024378,0.903609658994821,3.10113916595115,5.43485855146122,-3412.42413198775,2077,"Low"
"75",0.026134683430487,0.907640260166876,3.10266772943224,5.56510125395568,-3413.44453126824,2077,"Low"
"76",0.0322961400317705,0.896046250883659,3.09455810589729,5.76398916825197,-3414.81609712094,2077,"Low"
"77",0.0297605850361001,0.905784719776576,3.10335405401944,5.22303251155291,-3413.4600228226,2077,"Low"
"78",0.0257714164439868,0.900944240139977,3.09464258869345,5.26705560214112,-3413.49135454003,2077,"Low"
"79",0.0273696499696437,0.905372316665632,3.10827322215235,5.33934059683147,-3412.59527258329,2077,"Low"
"80",0.0274578551077854,0.906475476835719,3.10471318760515,5.50472024744199,-3412.76188366774,2077,"Low"
"81",0.0295395264026605,0.885022255102383,3.0794410537946,5.92880316166886,-3417.42297623614,2077,"Low"
"82",0.0268356701605879,0.890824008774508,3.09449042792813,5.52406796336855,-3413.98790395405,2077,"Low"
"83",0.0287805418735705,0.911033162356484,3.09874168336519,5.08072533349573,-3415.55898433734,2077,"Low"
"84",0.0307064740172396,0.90469052936807,3.11543822757053,5.39197822878732,-3413.35440949055,2077,"Low"
"85",0.0246583498514696,0.923916441743365,3.11027747423841,5.32881756890545,-3414.58879988424,2077,"Low"
"86",0.0300005099125009,0.903742751604736,3.11217586226423,5.42013746399981,-3412.96792851754,2077,"Low"
"87",0.0254763904612453,0.914123123189722,3.1049639763977,5.40998854216197,-3413.08732935298,2077,"Low"
"88",0.0262628564483829,0.89525024581208,3.1000609324834,5.50991984402862,-3413.65942977129,2077,"Low"
"89",0.025910197539416,0.912953510418844,3.09705846527246,5.52860162685026,-3414.37900432365,2077,"Low"
"90",0.0323315243503137,0.898515024575465,3.1079111143608,5.67189619048547,-3413.97048523576,2077,"Low"
"91",0.0280080486747456,0.898034278794766,3.09732230583865,5.5039711324294,-3412.73193015255,2077,"Low"
"92",0.0265904076324923,0.907069537716867,3.11008359935973,5.38405585816137,-3412.83191077693,2077,"Low"
"93",0.0222749237743417,0.897861493925028,3.10663943428168,5.1873337034387,-3417.56465414083,2077,"Low"
"94",0.0226333184810786,0.902017406068635,3.10575550287106,5.5745566302773,-3416.40426138496,2077,"Low"
"95",0.0263565285160962,0.90723370882395,3.1069762189142,5.40336048445693,-3412.6074470313,2077,"Low"
"96",0.0290319219851049,0.894581759587619,3.10433907931251,5.40788844813432,-3413.46683996269,2077,"Low"
"97",0.0304851086161556,0.888128313017039,3.0964905704625,5.54297876955781,-3413.86572443131,2077,"Low"
"98",0.0241278996728305,0.918133151146538,3.10258429953917,5.48271444813966,-3414.80621983319,2077,"Low"
"99",0.0298320260122433,0.897053027674727,3.10999248425499,5.3803055958546,-3413.6266272695,2077,"Low"
"100",0.0335451569127098,0.899372602391451,3.09640588088453,5.5907637552511,-3414.69926765872,2077,"Low"
"101",0.0405518013986042,0.937269696702368,3.03363558982334,5.68291531956559,-2935.00050520153,2077,"None"
"102",0.0420888240287013,0.94143528820022,3.03091907133817,5.31950644071596,-2935.55005200234,2077,"None"
"103",0.0301175132669108,0.94606736778406,3.01944486641384,5.46789219048992,-2935.67304445271,2077,"None"
"104",0.0434357699330798,0.9392551305206,3.0341275907065,5.5987896846778,-2935.37267662773,2077,"None"
"105",0.024614375260032,0.968155824049151,3.03547921137018,4.87759785339962,-2938.5972183115,2077,"None"
"106",0.0372018502103873,0.946454222950428,3.02832793395926,5.32423505250953,-2934.38177681998,2077,"None"
"107",0.0426134577141481,0.933796513507129,3.02980991913886,5.57202291934774,-2935.02262590665,2077,"None"
"108",0.0386975485388363,0.928987984276793,3.02518566502662,5.87968673228247,-2937.56510640928,2077,"None"
"109",0.0406057226321114,0.944051451023911,3.03263072386141,5.41369690374613,-2934.67207560258,2077,"None"
"110",0.0378410413014377,0.940173102077658,3.02062034638182,5.60883594425764,-2935.29738841521,2077,"None"
"111",0.0256837725386062,0.963159186457771,3.02718660917894,4.97912456572157,-2937.16242524808,2077,"None"
"112",0.0341450602392578,0.947773384623761,3.02778163462203,5.47270722121275,-2934.27932176651,2077,"None"
"113",0.0345779032978326,0.938789919560165,3.02302130315864,5.54409653088331,-2935.07195796043,2077,"None"
"114",0.035530239931202,0.941650666768164,3.02624248228905,5.61930922042989,-2934.7993030221,2077,"None"
"115",0.02677124543473,0.954100320903333,3.02862946731467,5.02839753731984,-2937.63647406359,2077,"None"
"116",0.0383043737016864,0.941641832496495,3.04122269466168,5.33494547742485,-2935.21728537749,2077,"None"
"117",0.039077420773341,0.946287305959199,3.03628055005529,5.60592139817889,-2935.44329041975,2077,"None"
"118",0.0427264058805796,0.930774772748166,3.02662846207195,5.49849505628918,-2935.87029423284,2077,"None"
"119",0.0434019116091423,0.938254403508552,3.03759224628665,5.69820769511909,-2935.79672060975,2077,"None"
"120",0.0366949336232201,0.944268002044539,3.03352077530589,5.6077501860932,-2934.72474926412,2077,"None"
"121",0.031866739548983,0.952518410067552,3.02037427823509,5.17448965856902,-2935.70991431713,2077,"None"
"122",0.0373326882795708,0.941420685003318,3.03090840626026,5.52066417179986,-2934.12111734014,2077,"None"
"123",0.0389593975317371,0.947749087229699,3.03561955308281,5.52882092454823,-2935.19384673647,2077,"None"
"124",0.0422808452930877,0.942790191538692,3.04638848371366,5.46942071306699,-2935.59075699314,2077,"None"
"125",0.0384062638916744,0.946334037886863,3.03964139606323,5.48492837859591,-2934.55642720626,2077,"None"
"126",0.0341719740236819,0.942464278274803,3.03179383084554,5.51175159392754,-2934.77903591614,2077,"None"
"127",0.0402526948477599,0.934930879102542,3.04215283923367,5.42839868738215,-2936.48100616341,2077,"None"
"128",0.0371113561867158,0.943100300704732,3.0375955123681,5.41178578223813,-2934.35558157876,2077,"None"
"129",0.0228554273528453,0.961665792664506,3.02554988740464,4.84429912623793,-2940.41365853277,2077,"None"
"130",0.0373231326775767,0.937227942431397,3.0288492140998,5.51155354884644,-2934.64334061328,2077,"None"
"131",0.0356205914868562,0.934703080353783,3.01970010828689,5.38546156795028,-2936.48582054265,2077,"None"
"132",0.0299562274550553,0.955644305989119,3.03067471379537,5.17374506840315,-2934.90941541611,2077,"None"
"133",0.0391536431994709,0.940209574223052,3.02426011750837,5.58717467617507,-2934.91475815116,2077,"None"
"134",0.0413438304315798,0.936591939407718,3.04519581277773,5.83360810026218,-2938.13067139853,2077,"None"
"135",0.033995293481244,0.949609081031123,3.03488357357441,5.35638465539805,-2934.11286267558,2077,"None"
"136",0.0268446244611214,0.958417363401844,3.02725186863712,5.09968353255365,-2936.04038592199,2077,"None"
"137",0.0333307272257506,0.946834724680373,3.03362586371283,5.41361855972179,-2934.40529979938,2077,"None"
"138",0.0371496117227185,0.949154463715104,3.03547274031846,5.34661697242357,-2934.23960443504,2077,"None"
"139",0.0289606372768786,0.95808944324843,3.03697091168641,5.06718487569799,-2936.04741272657,2077,"None"
"140",0.0353737489810531,0.944983646472976,3.02586254969949,5.35223056514517,-2934.23534564125,2077,"None"
"141",0.0524271041390582,0.91723622783034,3.04344205780579,5.71667293529929,-2940.94347519365,2077,"None"
"142",0.0366379602045387,0.936480269737486,3.02292645530248,5.61513099447677,-2935.11728840253,2077,"None"
"143",0.0359989927764753,0.95172917790964,3.03934503743347,5.37573263206774,-2934.62737406191,2077,"None"
"144",0.0307422692546415,0.951177523835085,3.03249992550881,5.3437628921261,-2934.73621742892,2077,"None"
"145",0.0255717748131183,0.959463049497446,3.03254636744921,5.18512594478744,-2936.64449187731,2077,"None"
"146",0.0370689244136428,0.938111784717994,3.02160805120386,5.38160959890834,-2935.27339697881,2077,"None"
"147",0.0391582061473836,0.939074834914558,3.03158987708301,5.08421232728581,-2938.55943590562,2077,"None"
"148",0.0301916288144868,0.949568978901569,3.01956695365865,5.32497536540821,-2935.23355173429,2077,"None"
"149",0.0389575645674346,0.938836099112736,3.03866583651457,5.55224549959264,-2934.89467889517,2077,"None"
"150",0.0273523147501043,0.961960904056278,3.02412162318284,5.09228512445606,-2936.45470343072,2077,"None"
"151",0.0339015546533752,0.947516879110006,3.03092838102888,5.39154806750595,-2934.03313646039,2077,"None"
"152",0.0434931252717895,0.932266875493293,3.03700076587614,5.32855511991008,-2937.08254689839,2077,"None"
"153",0.0456019897926258,0.920791147586739,3.02651836416539,5.99052304886013,-2939.02039698446,2077,"None"
"154",0.0326217359593311,0.951527358269776,3.02879132662115,5.49047914594904,-2934.96929574196,2077,"None"
"155",0.044992263852806,0.92929641926527,3.02652873811359,5.81944355969184,-2936.82414299858,2077,"None"
"156",0.0360670510644167,0.937501817317207,3.03939744512775,5.47259752759091,-2936.57470764639,2077,"None"
"157",0.0432548104318585,0.937280814078326,3.03022599058925,5.50736175796702,-2935.16155419612,2077,"None"
"158",0.0255070532667079,0.961486937676736,3.03008512933117,5.08175366130053,-2936.56518984586,2077,"None"
"159",0.0337556081982468,0.938575688664844,3.01909437862067,5.48809805638128,-2935.55121706144,2077,"None"
"160",0.032579630605654,0.942287608073011,3.01348461373413,5.6291316873907,-2936.7978092219,2077,"None"
"161",0.03586732264496,0.935117237375916,3.02377437973331,5.44437586353975,-2935.74096644469,2077,"None"
"162",0.0264311877328337,0.971749418610221,3.04319444445573,4.92736613007328,-2939.4259365668,2077,"None"
"163",0.0381289072360949,0.948114829236896,3.03077173689137,5.42814840484652,-2934.73163499671,2077,"None"
"164",0.0420146473886452,0.94122645833127,3.04117755967006,5.46757255474287,-2934.87081764853,2077,"None"
"165",0.03619550820043,0.95562372215991,3.05213252554374,5.08173184568629,-2937.49870629186,2077,"None"
"166",0.03397300025202,0.94413629571345,3.02640051432064,5.51556845335116,-2934.45182840341,2077,"None"
"167",0.0365283225926283,0.949433682380308,3.03952893395635,5.2515814466088,-2934.5415877872,2077,"None"
"168",0.0285727342759495,0.953655164452767,3.03081376050294,5.17316975751629,-2935.58870325788,2077,"None"
"169",0.0348211989308326,0.935245174671235,3.02121121222148,5.76161501857695,-2936.79199936789,2077,"None"
"170",0.0403598404681336,0.936893669215429,3.03005504232488,5.73015121386439,-2935.29793838152,2077,"None"
"171",0.0376494763714723,0.942807537783196,3.0222207717123,5.36283904308247,-2935.00282462798,2077,"None"
"172",0.0260269846713449,0.958864594647759,3.02708590576698,5.0208832634447,-2936.93268871787,2077,"None"
"173",0.0407530057733593,0.932630782940667,3.0456688156293,5.35143656195653,-2938.84612245832,2077,"None"
"174",0.0346760066733695,0.948559027333988,3.03404397515391,5.330969908746,-2934.02308705754,2077,"None"
"175",0.0356385094441419,0.941957361734053,3.01203657384667,5.51028910219103,-2936.7144172416,2077,"None"
"176",0.0531029435272796,0.927075404914831,3.02247976306996,5.58334001085675,-2942.55560343429,2077,"None"
"177",0.0373273364608857,0.949315095102013,3.04886628920328,5.31583812735307,-2935.78917270698,2077,"None"
"178",0.034586073953312,0.94206536527846,3.02882531165397,5.40401561448792,-2934.48931944665,2077,"None"
"179",0.0407459964322472,0.937276596853844,3.02324601839884,5.28921939601912,-2936.54771403024,2077,"None"
"180",0.0395898909588926,0.932781679552581,3.02463746788196,5.82872497815347,-2936.37021713346,2077,"None"
"181",0.0281566341177906,0.965887049754097,3.02543633537623,4.94947228846389,-2938.3282673435,2077,"None"
"182",0.0401559253940625,0.936296636466375,3.02947707021252,5.56760259176454,-2934.54790862394,2077,"None"
"183",0.0442566232324537,0.945259143369985,3.04109777060183,5.46691739839428,-2936.78755070829,2077,"None"
"184",0.0405000601712844,0.934926730433179,3.03993586448115,5.58409418641138,-2935.64388777615,2077,"None"
"185",0.0491643902886176,0.920188560277489,3.02369238811564,5.68811617903481,-2939.05493837518,2077,"None"
"186",0.034178742837653,0.953659674128438,3.04656687764913,5.29380922578056,-2935.66972776863,2077,"None"
"187",0.0377187080051116,0.940036663476781,3.03457179684884,5.81343575752691,-2936.68169142201,2077,"None"
"188",0.0377201849807154,0.940448565240041,3.03042161235731,5.60497013627496,-2934.45483843327,2077,"None"
"189",0.0379207977146395,0.943977984211989,3.0356782221632,5.40153823375725,-2934.05602881175,2077,"None"
"190",0.0318898681658483,0.947699001044358,3.02661684736975,5.43488778303632,-2934.53347794625,2077,"None"
"191",0.0330865414494937,0.93800904193916,3.03168119241035,5.61164598637956,-2936.95985373519,2077,"None"
"192",0.0413452649112005,0.931258266635987,3.02943573482914,5.53167365511924,-2935.48678011791,2077,"None"
"193",0.0354537666823885,0.944714781714038,3.03677573233532,5.6051879053585,-2935.21512495143,2077,"None"
"194",0.0348258356529767,0.946219367197264,3.02241826926767,5.6053236889826,-2935.51606214942,2077,"None"
"195",0.030294399844259,0.951347796962234,3.03070492464681,5.2786768062377,-2934.78692985814,2077,"None"
"196",0.0337781562681703,0.954903008741225,3.02562517063019,5.20138291965028,-2935.56698203165,2077,"None"
"197",0.0381399428139577,0.944282823962176,3.04142678213682,5.51073491918797,-2934.77622107186,2077,"None"
"198",0.0289877233376014,0.942562867803339,3.02702072788253,5.23412439700671,-2938.30357047147,2077,"None"
"199",0.0294758321320277,0.958396746688176,3.02180479614104,5.21699648705773,-2935.98540025947,2077,"None"
